curve_type,base_ccy,quote_ccy,obs_date,spot
Exchange,JPY,USD,2008-01-01,0.009119511194199991
Exchange,JPY,USD,2008-01-02,0.009146871312667502
Exchange,JPY,USD,2008-01-03,0.00920734009152096
Exchange,JPY,USD,2008-01-05,0.009215570628133295
Exchange,JPY,USD,2008-01-06,0.009159186664224217
Exchange,JPY,USD,2008-01-07,0.009183158088066487
Exchange,JPY,USD,2008-01-08,0.009087604507451835
Exchange,JPY,USD,2008-01-09,0.009145700149074914
Exchange,JPY,USD,2008-01-10,0.009186701331153024
Exchange,JPY,USD,2008-01-12,0.009205560158335634
Exchange,JPY,USD,2008-01-13,0.009245476650548718
Exchange,JPY,USD,2008-01-14,0.009364961931429749
Exchange,JPY,USD,2008-01-15,0.009289967763811859
Exchange,JPY,USD,2008-01-16,0.009385177051365073
Exchange,JPY,USD,2008-01-17,0.009357075352527814
Exchange,JPY,USD,2008-01-19,0.009370753877149416
Exchange,JPY,USD,2008-01-20,0.009435920662779068
Exchange,JPY,USD,2008-01-21,0.00939584703561026
Exchange,JPY,USD,2008-01-22,0.009371017317640003
Exchange,JPY,USD,2008-01-23,0.00933053417308141
Exchange,JPY,USD,2008-01-24,0.009370578258384325
Exchange,JPY,USD,2008-01-26,0.009365751320570936
Exchange,JPY,USD,2008-01-27,0.009355237061707143
Exchange,JPY,USD,2008-01-28,0.009336022107700351
Exchange,JPY,USD,2008-01-29,0.009411056108716521
Exchange,JPY,USD,2008-01-30,0.009396288466055908
Exchange,JPY,USD,2008-01-31,0.009390994036718787
Exchange,JPY,USD,2008-02-01,0.00938482473839801
Exchange,JPY,USD,2008-02-02,0.009386586567794621
Exchange,JPY,USD,2008-02-03,0.009370753877149416
Exchange,JPY,USD,2008-02-04,0.00936171806249883
Exchange,JPY,USD,2008-02-05,0.009386498460614252
Exchange,JPY,USD,2008-02-06,0.009303623761455087
Exchange,JPY,USD,2008-02-07,0.009317059536010435
Exchange,JPY,USD,2008-02-09,0.009316625518237295
Exchange,JPY,USD,2008-02-10,0.009349027233716332
Exchange,JPY,USD,2008-02-11,0.009319143384340112
Exchange,JPY,USD,2008-02-12,0.00923122369101248
Exchange,JPY,USD,2008-02-13,0.00927067592498169
Exchange,JPY,USD,2008-02-14,0.009274717121127806
Exchange,JPY,USD,2008-02-16,0.00927643784786642
Exchange,JPY,USD,2008-02-17,0.009239838487623235
Exchange,JPY,USD,2008-02-18,0.009278847938239987
Exchange,JPY,USD,2008-02-19,0.009249324799289652
Exchange,JPY,USD,2008-02-20,0.009310726888448181
Exchange,JPY,USD,2008-02-21,0.00933036005859466
Exchange,JPY,USD,2008-02-22,0.00933036005859466
Exchange,JPY,USD,2008-02-23,0.009318361831989936
Exchange,JPY,USD,2008-02-24,0.009253604278866618
Exchange,JPY,USD,2008-02-25,0.009322010198279157
Exchange,JPY,USD,2008-02-26,0.009390817658493526
Exchange,JPY,USD,2008-02-27,0.009490457345139463
Exchange,JPY,USD,2008-02-28,0.009640319673000356
Exchange,JPY,USD,2008-03-01,0.009651578033008397
Exchange,JPY,USD,2008-03-02,0.00966239588768431
Exchange,JPY,USD,2008-03-03,0.009674267416099915
Exchange,JPY,USD,2008-03-04,0.009614275275929701
Exchange,JPY,USD,2008-03-05,0.009739564057112803
Exchange,JPY,USD,2008-03-06,0.009739469198928659
Exchange,JPY,USD,2008-03-08,0.009754384595875847
Exchange,JPY,USD,2008-03-09,0.00982714059690052
Exchange,JPY,USD,2008-03-10,0.009669590106075404
Exchange,JPY,USD,2008-03-11,0.009822121381776036
Exchange,JPY,USD,2008-03-12,0.009935617200540498
Exchange,JPY,USD,2008-03-13,0.01009214124960893
Exchange,JPY,USD,2008-03-15,0.010089799212995661
Exchange,JPY,USD,2008-03-16,0.010274324463166546
Exchange,JPY,USD,2008-03-17,0.01001401962747847
Exchange,JPY,USD,2008-03-18,0.010097134433247845
Exchange,JPY,USD,2008-03-19,0.010048433449225265
Exchange,JPY,USD,2008-03-20,0.010043690051725004
Exchange,JPY,USD,2008-03-21,0.010042277990339328
Exchange,JPY,USD,2008-03-22,0.010058844238796962
Exchange,JPY,USD,2008-03-23,0.009926543577526306
Exchange,JPY,USD,2008-03-24,0.010002600676175805
Exchange,JPY,USD,2008-03-25,0.010079933875633777
Exchange,JPY,USD,2008-03-26,0.010033109260559848
Exchange,JPY,USD,2008-03-27,0.01007658202337767
Exchange,JPY,USD,2008-03-29,0.01008654253494987
Exchange,JPY,USD,2008-03-30,0.01003039208802672
Exchange,JPY,USD,2008-03-31,0.009819228012293674
Exchange,JPY,USD,2008-04-01,0.009769441187964049
Exchange,JPY,USD,2008-04-02,0.009779855453736393
Exchange,JPY,USD,2008-04-03,0.009854838232830409
Exchange,JPY,USD,2008-04-05,0.009849790691947795
Exchange,JPY,USD,2008-04-06,0.009764957473610203
Exchange,JPY,USD,2008-04-07,0.0097400383757512
Exchange,JPY,USD,2008-04-08,0.009822217856792064
Exchange,JPY,USD,2008-04-09,0.009809691975671964
Exchange,JPY,USD,2008-04-10,0.009899715878154296
Exchange,JPY,USD,2008-04-12,0.009859502095144195
Exchange,JPY,USD,2008-04-13,0.00989129467155956
Exchange,JPY,USD,2008-04-14,0.00982009584413544
Exchange,JPY,USD,2008-04-15,0.009820481596417487
Exchange,JPY,USD,2008-04-16,0.009758858603897688
Exchange,JPY,USD,2008-04-17,0.009645340818117808
Exchange,JPY,USD,2008-04-18,0.009644875677552516
Exchange,JPY,USD,2008-04-19,0.009626770122356248
Exchange,JPY,USD,2008-04-20,0.009683448082193107
Exchange,JPY,USD,2008-04-21,0.009706193522086444
Exchange,JPY,USD,2008-04-22,0.009672957313239377
Exchange,JPY,USD,2008-04-23,0.009593614490195326
Exchange,JPY,USD,2008-04-24,0.009576067492123684
Exchange,JPY,USD,2008-04-26,0.009572859030077922
Exchange,JPY,USD,2008-04-27,0.00959858708798065
Exchange,JPY,USD,2008-04-28,0.009613905552991847
Exchange,JPY,USD,2008-04-29,0.009626492106276474
Exchange,JPY,USD,2008-04-30,0.009576250897773522
Exchange,JPY,USD,2008-05-01,0.009488206159743438
Exchange,JPY,USD,2008-05-03,0.009504167577482726
Exchange,JPY,USD,2008-05-04,0.009536979638548472
Exchange,JPY,USD,2008-05-05,0.009544716999140977
Exchange,JPY,USD,2008-05-06,0.009548362455838823
Exchange,JPY,USD,2008-05-07,0.009639669166554204
Exchange,JPY,USD,2008-05-08,0.009722046685268184
Exchange,JPY,USD,2008-05-10,0.009704215511218073
Exchange,JPY,USD,2008-05-11,0.00963855421686747
Exchange,JPY,USD,2008-05-12,0.009546721655783404
Exchange,JPY,USD,2008-05-13,0.009519548392624253
Exchange,JPY,USD,2008-05-14,0.009546995083297531
Exchange,JPY,USD,2008-05-15,0.009610394602802391
Exchange,JPY,USD,2008-05-17,0.009611872585017013
Exchange,JPY,USD,2008-05-18,0.009584970765839165
Exchange,JPY,USD,2008-05-19,0.009645619923992514
Exchange,JPY,USD,2008-05-20,0.009703556353403522
Exchange,JPY,USD,2008-05-21,0.009609194076892771
Exchange,JPY,USD,2008-05-22,0.009672395949200576
Exchange,JPY,USD,2008-05-24,0.009682322982930064
Exchange,JPY,USD,2008-05-25,0.0096688421561518
Exchange,JPY,USD,2008-05-26,0.009592326139088728
Exchange,JPY,USD,2008-05-27,0.009551554515497399
Exchange,JPY,USD,2008-05-28,0.009478403457721581
Exchange,JPY,USD,2008-05-29,0.009477145862751973
Exchange,JPY,USD,2008-05-31,0.009510675733510866
Exchange,JPY,USD,2008-06-01,0.009575792396820836
Exchange,JPY,USD,2008-06-02,0.009516196566556279
Exchange,JPY,USD,2008-06-03,0.00950281283259845
Exchange,JPY,USD,2008-06-04,0.009439037973249766
Exchange,JPY,USD,2008-06-05,0.00953007214264612
Exchange,JPY,USD,2008-06-06,0.009530980451959093
Exchange,JPY,USD,2008-06-07,0.009553835865099837
Exchange,JPY,USD,2008-06-08,0.00940698374473209
Exchange,JPY,USD,2008-06-09,0.009306827488645671
Exchange,JPY,USD,2008-06-10,0.009347978499649452
Exchange,JPY,USD,2008-06-11,0.009262260917890057
Exchange,JPY,USD,2008-06-12,0.009242827565808933
Exchange,JPY,USD,2008-06-13,0.009241546295526168
Exchange,JPY,USD,2008-06-14,0.009256687957048967
Exchange,JPY,USD,2008-06-15,0.00924035076371499
Exchange,JPY,USD,2008-06-16,0.009265178678970825
Exchange,JPY,USD,2008-06-17,0.009269043249355801
Exchange,JPY,USD,2008-06-18,0.00925857343900452
Exchange,JPY,USD,2008-06-19,0.009316278333131481
Exchange,JPY,USD,2008-06-20,0.009316712318557028
Exchange,JPY,USD,2008-06-21,0.00933663227673778
Exchange,JPY,USD,2008-06-22,0.00927179335026981
Exchange,JPY,USD,2008-06-23,0.009274975189441368
Exchange,JPY,USD,2008-06-24,0.009277298450691158
Exchange,JPY,USD,2008-06-25,0.009362068642687288
Exchange,JPY,USD,2008-06-26,0.009421252461302206
Exchange,JPY,USD,2008-06-27,0.009423471984017792
Exchange,JPY,USD,2008-06-28,0.009416373189702254
Exchange,JPY,USD,2008-06-29,0.009415043356274657
Exchange,JPY,USD,2008-06-30,0.00942240648261566
Exchange,JPY,USD,2008-07-01,0.009443227317367983
Exchange,JPY,USD,2008-07-02,0.009369612472828125
Exchange,JPY,USD,2008-07-03,0.009362857544122466
Exchange,JPY,USD,2008-07-05,0.009367242752095922
Exchange,JPY,USD,2008-07-06,0.009330011849115048
Exchange,JPY,USD,2008-07-07,0.00930197946122935
Exchange,JPY,USD,2008-07-08,0.009366628575710459
Exchange,JPY,USD,2008-07-09,0.009339335412892018
Exchange,JPY,USD,2008-07-10,0.009409550693954364
Exchange,JPY,USD,2008-07-12,0.009431204081825127
Exchange,JPY,USD,2008-07-13,0.009421163702140488
Exchange,JPY,USD,2008-07-14,0.009548362455838823
Exchange,JPY,USD,2008-07-15,0.009512394650229248
Exchange,JPY,USD,2008-07-16,0.009408665380815731
Exchange,JPY,USD,2008-07-17,0.009349202045605408
Exchange,JPY,USD,2008-07-18,0.009351825008650439
Exchange,JPY,USD,2008-07-19,0.009354274435703394
Exchange,JPY,USD,2008-07-20,0.00939319932368965
Exchange,JPY,USD,2008-07-21,0.009317927692881103
Exchange,JPY,USD,2008-07-22,0.009268355979016442
Exchange,JPY,USD,2008-07-23,0.009317927692881103
Exchange,JPY,USD,2008-07-24,0.009273169012778427
Exchange,JPY,USD,2008-07-26,0.009278331384883742
Exchange,JPY,USD,2008-07-27,0.009305701603372386
Exchange,JPY,USD,2008-07-28,0.009249838127832763
Exchange,JPY,USD,2008-07-29,0.009247614115558186
Exchange,JPY,USD,2008-07-30,0.009266809993327896
Exchange,JPY,USD,2008-07-31,0.009286344430514928
Exchange,JPY,USD,2008-08-01,0.009286344430514928
Exchange,JPY,USD,2008-08-02,0.009284878646636088
Exchange,JPY,USD,2008-08-03,0.00923599822668834
Exchange,JPY,USD,2008-08-04,0.00922986044451008
Exchange,JPY,USD,2008-08-05,0.009108297659167501
Exchange,JPY,USD,2008-08-06,0.009137593888777207
Exchange,JPY,USD,2008-08-07,0.009077128359672134
Exchange,JPY,USD,2008-08-09,0.009066429730636373
Exchange,JPY,USD,2008-08-10,0.009086035671776047
Exchange,JPY,USD,2008-08-11,0.009150805270863836
Exchange,JPY,USD,2008-08-12,0.009130085457599883
Exchange,JPY,USD,2008-08-13,0.00911352720843548
Exchange,JPY,USD,2008-08-14,0.0090479723493965
Exchange,JPY,USD,2008-08-15,0.009048136083966703
Exchange,JPY,USD,2008-08-16,0.009046089827671988
Exchange,JPY,USD,2008-08-17,0.009080342873746913
Exchange,JPY,USD,2008-08-18,0.009113776384382632
Exchange,JPY,USD,2008-08-19,0.00910265979719274
Exchange,JPY,USD,2008-08-20,0.009222029584270906
Exchange,JPY,USD,2008-08-21,0.009085788010394141
Exchange,JPY,USD,2008-08-22,0.00908554036251306
Exchange,JPY,USD,2008-08-23,0.009084054758682085
Exchange,JPY,USD,2008-08-24,0.009148544923929849
Exchange,JPY,USD,2008-08-25,0.009123921096330359
Exchange,JPY,USD,2008-08-26,0.009133754703883673
Exchange,JPY,USD,2008-08-27,0.009133087348847404
Exchange,JPY,USD,2008-08-28,0.009190162849685697
Exchange,JPY,USD,2008-08-30,0.009222029584270906
Exchange,JPY,USD,2008-08-31,0.009246930019233613
Exchange,JPY,USD,2008-09-01,0.009207509644866354
Exchange,JPY,USD,2008-09-02,0.00923446301597562
Exchange,JPY,USD,2008-09-03,0.009339248190520663
Exchange,JPY,USD,2008-09-04,0.009281431568005049
Exchange,JPY,USD,2008-09-05,0.009281431568005049
Exchange,JPY,USD,2008-09-06,0.00919963201471941
Exchange,JPY,USD,2008-09-07,0.00923548643307043
Exchange,JPY,USD,2008-09-08,0.009363208209660958
Exchange,JPY,USD,2008-09-09,0.009284878646636088
Exchange,JPY,USD,2008-09-10,0.009330708294066603
Exchange,JPY,USD,2008-09-11,0.009263977025336977
Exchange,JPY,USD,2008-09-13,0.009477325498744254
Exchange,JPY,USD,2008-09-14,0.009553196977368476
Exchange,JPY,USD,2008-09-15,0.00946521533364884
Exchange,JPY,USD,2008-09-16,0.009554931300043952
Exchange,JPY,USD,2008-09-17,0.009482897594188881
Exchange,JPY,USD,2008-09-18,0.009306481033391654
Exchange,JPY,USD,2008-09-19,0.009304749143963079
Exchange,JPY,USD,2008-09-20,0.009359790340696368
Exchange,JPY,USD,2008-09-21,0.009477774618519572
Exchange,JPY,USD,2008-09-22,0.009473464825025105
Exchange,JPY,USD,2008-09-23,0.009423916014060483
Exchange,JPY,USD,2008-09-24,0.009385265133740028
Exchange,JPY,USD,2008-09-25,0.009433072351664937
Exchange,JPY,USD,2008-09-27,0.009427025396406418
Exchange,JPY,USD,2008-09-28,0.009599692809830085
Exchange,JPY,USD,2008-09-29,0.009423738397022098
Exchange,JPY,USD,2008-09-30,0.009459395544624698
Exchange,JPY,USD,2008-10-01,0.00949415160261279
Exchange,JPY,USD,2008-10-02,0.0094948727687049
Exchange,JPY,USD,2008-10-03,0.0094948727687049
Exchange,JPY,USD,2008-10-04,0.0095297088673941
Exchange,JPY,USD,2008-10-05,0.009820288716488264
Exchange,JPY,USD,2008-10-06,0.009854158454867954
Exchange,JPY,USD,2008-10-07,0.010086237329164355
Exchange,JPY,USD,2008-10-08,0.010017229634972152
Exchange,JPY,USD,2008-10-09,0.009933445912387007
Exchange,JPY,USD,2008-10-10,0.009933445912387007
Exchange,JPY,USD,2008-10-11,0.009924573243350535
Exchange,JPY,USD,2008-10-12,0.00980276830176842
Exchange,JPY,USD,2008-10-13,0.009796142279170462
Exchange,JPY,USD,2008-10-14,0.010005002501250625
Exchange,JPY,USD,2008-10-15,0.009844942160964805
Exchange,JPY,USD,2008-10-16,0.009835065944117155
Exchange,JPY,USD,2008-10-18,0.009843973027513905
Exchange,JPY,USD,2008-10-19,0.009814987485890955
Exchange,JPY,USD,2008-10-20,0.009986019572598362
Exchange,JPY,USD,2008-10-21,0.010239082578200992
Exchange,JPY,USD,2008-10-22,0.010270947597625358
Exchange,JPY,USD,2008-10-23,0.01060389162822756
Exchange,JPY,USD,2008-10-24,0.01060389162822756
Exchange,JPY,USD,2008-10-25,0.010679995300802068
Exchange,JPY,USD,2008-10-26,0.010778184953653805
Exchange,JPY,USD,2008-10-27,0.0102014792144861
Exchange,JPY,USD,2008-10-28,0.010268100093439711
Exchange,JPY,USD,2008-10-29,0.010140959334753067
Exchange,JPY,USD,2008-10-30,0.010153624336206809
Exchange,JPY,USD,2008-11-01,0.010137361244867962
Exchange,JPY,USD,2008-11-02,0.010088781275221953
Exchange,JPY,USD,2008-11-03,0.010028983763075287
Exchange,JPY,USD,2008-11-04,0.010209290454313425
Exchange,JPY,USD,2008-11-05,0.010229969719289632
Exchange,JPY,USD,2008-11-06,0.010179153094462542
Exchange,JPY,USD,2008-11-08,0.010067451927917045
Exchange,JPY,USD,2008-11-09,0.010203040506070809
Exchange,JPY,USD,2008-11-10,0.0102405505319966
Exchange,JPY,USD,2008-11-11,0.010524100189433803
Exchange,JPY,USD,2008-11-12,0.010233214969146856
Exchange,JPY,USD,2008-11-13,0.010301844030081385
Exchange,JPY,USD,2008-11-15,0.010423941709317961
Exchange,JPY,USD,2008-11-16,0.010370431824781184
Exchange,JPY,USD,2008-11-17,0.010306622004637979
Exchange,JPY,USD,2008-11-18,0.010445391493273167
Exchange,JPY,USD,2008-11-19,0.010672358591248666
Exchange,JPY,USD,2008-11-20,0.010421008753647354
Exchange,JPY,USD,2008-11-22,0.010433294730142833
Exchange,JPY,USD,2008-11-23,0.010273585584104707
Exchange,JPY,USD,2008-11-24,0.010499900250947616
Exchange,JPY,USD,2008-11-25,0.010452378961451627
Exchange,JPY,USD,2008-11-26,0.010509721492380452
Exchange,JPY,USD,2008-11-27,0.010468463752944255
Exchange,JPY,USD,2008-11-28,0.010468463752944255
Exchange,JPY,USD,2008-11-29,0.010472300764477957
Exchange,JPY,USD,2008-11-30,0.010730534809854924
Exchange,JPY,USD,2008-12-01,0.010731686377197312
Exchange,JPY,USD,2008-12-02,0.010718113612004287
Exchange,JPY,USD,2008-12-03,0.010842106404432252
Exchange,JPY,USD,2008-12-04,0.010772031497420098
Exchange,JPY,USD,2008-12-05,0.010776442696265962
Exchange,JPY,USD,2008-12-06,0.010769479295676053
Exchange,JPY,USD,2008-12-07,0.010774701002047193
Exchange,JPY,USD,2008-12-08,0.010851871947911014
Exchange,JPY,USD,2008-12-09,0.010781206201349806
Exchange,JPY,USD,2008-12-10,0.010933143825507025
Exchange,JPY,USD,2008-12-11,0.010966475484444054
Exchange,JPY,USD,2008-12-13,0.010946907498631636
Exchange,JPY,USD,2008-12-14,0.011032048099729715
Exchange,JPY,USD,2008-12-15,0.011229015776767165
Exchange,JPY,USD,2008-12-16,0.011463157412077582
Exchange,JPY,USD,2008-12-17,0.011180679785330949
Exchange,JPY,USD,2008-12-18,0.011196954428395476
Exchange,JPY,USD,2008-12-20,0.011220825852782765
Exchange,JPY,USD,2008-12-21,0.011082051509375416
Exchange,JPY,USD,2008-12-22,0.010990701866221177
Exchange,JPY,USD,2008-12-23,0.011053998784060133
Exchange,JPY,USD,2008-12-24,0.011068068622025458
Exchange,JPY,USD,2008-12-25,0.011012003083360863
Exchange,JPY,USD,2008-12-26,0.011013822347045541
Exchange,JPY,USD,2008-12-27,0.011022441691283453
Exchange,JPY,USD,2008-12-28,0.011027790030877812
Exchange,JPY,USD,2008-12-29,0.011071132023249377
Exchange,JPY,USD,2008-12-30,0.011036065863241072
Exchange,JPY,USD,2008-12-31,0.011019283746556474
Exchange,JPY,USD,2009-01-01,0.010889924641721479
Exchange,JPY,USD,2009-01-03,0.010877250231141567
Exchange,JPY,USD,2009-01-04,0.010704345964461572
Exchange,JPY,USD,2009-01-05,0.010678512696751597
Exchange,JPY,USD,2009-01-06,0.010793308148947653
Exchange,JPY,USD,2009-01-07,0.010964671827372208
Exchange,JPY,USD,2009-01-08,0.011063415497632428
Exchange,JPY,USD,2009-01-09,0.011062191641407997
Exchange,JPY,USD,2009-01-10,0.011094715586965929
Exchange,JPY,USD,2009-01-11,0.011208751793400288
Exchange,JPY,USD,2009-01-12,0.011188310453238455
Exchange,JPY,USD,2009-01-13,0.011228637517123672
Exchange,JPY,USD,2009-01-14,0.011130899376669634
Exchange,JPY,USD,2009-01-15,0.01102049812651532
Exchange,JPY,USD,2009-01-17,0.010991426687183996
Exchange,JPY,USD,2009-01-18,0.011031804692929716
Exchange,JPY,USD,2009-01-19,0.011140571734141395
Exchange,JPY,USD,2009-01-20,0.011174682639013053
Exchange,JPY,USD,2009-01-21,0.011246316831237769
Exchange,JPY,USD,2009-01-22,0.011264051904751176
Exchange,JPY,USD,2009-01-24,0.011267859557398476
Exchange,JPY,USD,2009-01-25,0.011224100388353874
Exchange,JPY,USD,2009-01-26,0.011242018167101358
Exchange,JPY,USD,2009-01-27,0.01107493299665537
Exchange,JPY,USD,2009-01-28,0.011106668443733618
Exchange,JPY,USD,2009-01-29,0.011119512520571098
Exchange,JPY,USD,2009-01-31,0.011108765927193148
Exchange,JPY,USD,2009-02-01,0.01117980480060818
Exchange,JPY,USD,2009-02-02,0.01118042977572058
Exchange,JPY,USD,2009-02-03,0.01118155490702537
Exchange,JPY,USD,2009-02-04,0.010961426739304388
Exchange,JPY,USD,2009-02-05,0.010882340138423367
Exchange,JPY,USD,2009-02-07,0.01089538253688087
Exchange,JPY,USD,2009-02-08,0.010934219734079776
Exchange,JPY,USD,2009-02-09,0.01105277701022382
Exchange,JPY,USD,2009-02-10,0.011062681151403854
Exchange,JPY,USD,2009-02-11,0.010996019440962372
Exchange,JPY,USD,2009-02-12,0.010886368089877854
Exchange,JPY,USD,2009-02-14,0.010902390894323126
Exchange,JPY,USD,2009-02-15,0.01090001417001842
Exchange,JPY,USD,2009-02-16,0.010821339681852614
Exchange,JPY,USD,2009-02-17,0.0106631407214681
Exchange,JPY,USD,2009-02-18,0.010616500164555754
Exchange,JPY,USD,2009-02-19,0.010713290908701335
Exchange,JPY,USD,2009-02-21,0.010703773080010704
Exchange,JPY,USD,2009-02-22,0.010569483786411872
Exchange,JPY,USD,2009-02-23,0.010347146774276993
Exchange,JPY,USD,2009-02-24,0.01026736210932687
Exchange,JPY,USD,2009-02-25,0.010150635429777904
Exchange,JPY,USD,2009-02-26,0.010246951531919254
Exchange,JPY,USD,2009-02-28,0.010231016349164125
Exchange,JPY,USD,2009-03-01,0.010262093877634793
Exchange,JPY,USD,2009-03-02,0.010186618857468828
Exchange,JPY,USD,2009-03-03,0.010085118399290008
Exchange,JPY,USD,2009-03-04,0.01019742209169522
Exchange,JPY,USD,2009-03-05,0.010178013455333788
Exchange,JPY,USD,2009-03-07,0.010165804267604632
Exchange,JPY,USD,2009-03-08,0.010116542570411136
Exchange,JPY,USD,2009-03-09,0.010134895458553346
Exchange,JPY,USD,2009-03-10,0.010279816608071712
Exchange,JPY,USD,2009-03-11,0.010233214969146856
Exchange,JPY,USD,2009-03-12,0.010207935649173668
Exchange,JPY,USD,2009-03-13,0.010207935649173668
Exchange,JPY,USD,2009-03-14,0.010188487009679063
Exchange,JPY,USD,2009-03-15,0.010185373803218578
Exchange,JPY,USD,2009-03-16,0.010143633855392355
Exchange,JPY,USD,2009-03-17,0.010388531061707874
Exchange,JPY,USD,2009-03-18,0.010580890911014707
Exchange,JPY,USD,2009-03-19,0.010422637969670124
Exchange,JPY,USD,2009-03-20,0.010422637969670124
Exchange,JPY,USD,2009-03-21,0.01045423657937379
Exchange,JPY,USD,2009-03-22,0.010313531353135313
Exchange,JPY,USD,2009-03-23,0.010217844443536192
Exchange,JPY,USD,2009-03-24,0.010251573616550139
Exchange,JPY,USD,2009-03-25,0.01012924922004781
Exchange,JPY,USD,2009-03-26,0.010217531240101767
Exchange,JPY,USD,2009-03-27,0.0102183664919326
Exchange,JPY,USD,2009-03-28,0.010198878123406425
Exchange,JPY,USD,2009-03-29,0.010282141975816401
Exchange,JPY,USD,2009-03-30,0.010105501434981203
Exchange,JPY,USD,2009-03-31,0.010150326332991606
Exchange,JPY,USD,2009-04-01,0.010047524792267426
Exchange,JPY,USD,2009-04-02,0.009968698287377635
Exchange,JPY,USD,2009-04-04,0.009984424298094971
Exchange,JPY,USD,2009-04-05,0.009901480271300559
Exchange,JPY,USD,2009-04-06,0.0099589690475242
Exchange,JPY,USD,2009-04-07,0.010025866736179343
Exchange,JPY,USD,2009-04-08,0.00995817566221868
Exchange,JPY,USD,2009-04-09,0.00997506234413965
Exchange,JPY,USD,2009-04-11,0.00996482417067751
Exchange,JPY,USD,2009-04-12,0.009990708640963903
Exchange,JPY,USD,2009-04-13,0.01010243872870911
Exchange,JPY,USD,2009-04-14,0.010062690562202522
Exchange,JPY,USD,2009-04-15,0.010073638295943346
Exchange,JPY,USD,2009-04-16,0.010084609876866914
Exchange,JPY,USD,2009-04-18,0.010079019512981778
Exchange,JPY,USD,2009-04-19,0.010215756783262503
Exchange,JPY,USD,2009-04-20,0.010128633647320976
Exchange,JPY,USD,2009-04-21,0.010202415932092718
Exchange,JPY,USD,2009-04-22,0.010209498917793115
Exchange,JPY,USD,2009-04-23,0.010291453976617815
Exchange,JPY,USD,2009-04-25,0.010329618114018325
Exchange,JPY,USD,2009-04-26,0.010333567560864712
Exchange,JPY,USD,2009-04-27,0.010368281353682814
Exchange,JPY,USD,2009-04-28,0.010240026214467108
Exchange,JPY,USD,2009-04-29,0.01013890297069857
Exchange,JPY,USD,2009-04-30,0.010089392013237282
Exchange,JPY,USD,2009-05-01,0.010084508178536133
Exchange,JPY,USD,2009-05-02,0.010075465234607207
Exchange,JPY,USD,2009-05-03,0.010122482032594391
Exchange,JPY,USD,2009-05-04,0.010120228312350727
Exchange,JPY,USD,2009-05-05,0.010170870626525632
Exchange,JPY,USD,2009-05-06,0.010089697409974674
Exchange,JPY,USD,2009-05-07,0.010156202392801284
Exchange,JPY,USD,2009-05-09,0.010137361244867962
Exchange,JPY,USD,2009-05-10,0.01025788318322631
Exchange,JPY,USD,2009-05-11,0.010368281353682814
Exchange,JPY,USD,2009-05-12,0.010492408742274964
Exchange,JPY,USD,2009-05-13,0.010438195444771507
Exchange,JPY,USD,2009-05-14,0.010503319048819426
Exchange,JPY,USD,2009-05-16,0.010537851964255607
Exchange,JPY,USD,2009-05-17,0.01038356904035055
Exchange,JPY,USD,2009-05-18,0.010420682971561956
Exchange,JPY,USD,2009-05-19,0.010538518284329224
Exchange,JPY,USD,2009-05-20,0.010592098294672175
Exchange,JPY,USD,2009-05-21,0.010549858631894332
Exchange,JPY,USD,2009-05-22,0.010550971744497668
Exchange,JPY,USD,2009-05-23,0.010565240359218171
Exchange,JPY,USD,2009-05-24,0.010545408529126417
Exchange,JPY,USD,2009-05-25,0.01052343569128449
Exchange,JPY,USD,2009-05-26,0.01048833696929015
Exchange,JPY,USD,2009-05-27,0.01032290032207449
Exchange,JPY,USD,2009-05-28,0.01048767697954903
Exchange,JPY,USD,2009-05-29,0.010488556984330096
Exchange,JPY,USD,2009-05-30,0.010508727498187244
Exchange,JPY,USD,2009-05-31,0.010357113265390669
Exchange,JPY,USD,2009-06-01,0.010441683199331732
Exchange,JPY,USD,2009-06-02,0.010417968912780764
Exchange,JPY,USD,2009-06-03,0.01035496831379696
Exchange,JPY,USD,2009-06-04,0.010135819987837016
Exchange,JPY,USD,2009-06-06,0.010141987829614604
Exchange,JPY,USD,2009-06-07,0.01015393363388977
Exchange,JPY,USD,2009-06-08,0.010268416404822048
Exchange,JPY,USD,2009-06-09,0.010192225370487392
Exchange,JPY,USD,2009-06-10,0.010242543428384135
Exchange,JPY,USD,2009-06-11,0.010161155933098949
Exchange,JPY,USD,2009-06-13,0.010159710651440647
Exchange,JPY,USD,2009-06-14,0.01022160438302396
Exchange,JPY,USD,2009-06-15,0.010374843080498408
Exchange,JPY,USD,2009-06-16,0.010443864229765013
Exchange,JPY,USD,2009-06-17,0.010361835288266258
Exchange,JPY,USD,2009-06-18,0.0103868046034318
Exchange,JPY,USD,2009-06-19,0.010387128270647014
Exchange,JPY,USD,2009-06-20,0.010396199149590911
Exchange,JPY,USD,2009-06-21,0.010431335732540552
Exchange,JPY,USD,2009-06-22,0.010502215967569157
Exchange,JPY,USD,2009-06-23,0.010454127289453876
Exchange,JPY,USD,2009-06-24,0.010421443161448997
Exchange,JPY,USD,2009-06-25,0.010505084460879065
Exchange,JPY,USD,2009-06-26,0.010505084460879065
Exchange,JPY,USD,2009-06-27,0.010511931041732366
Exchange,JPY,USD,2009-06-28,0.010410268689034864
Exchange,JPY,USD,2009-06-29,0.010378073206928401
Exchange,JPY,USD,2009-06-30,0.01034586217242414
Exchange,JPY,USD,2009-07-01,0.010423181154888472
