curve_type,base_ccy,quote_ccy,obs_date,spot
Exchange,USD,JPY,2014-05-28,101.786
Exchange,USD,JPY,2014-05-29,101.729
Exchange,USD,JPY,2014-06-01,102.392
Exchange,USD,JPY,2014-06-02,102.51
Exchange,USD,JPY,2014-06-03,102.746
Exchange,USD,JPY,2014-06-04,102.412
Exchange,USD,JPY,2014-06-05,102.478
Exchange,USD,JPY,2014-06-08,102.53
Exchange,USD,JPY,2014-06-09,102.346
Exchange,USD,JPY,2014-06-10,102.078
Exchange,USD,JPY,2014-06-11,101.698
Exchange,USD,JPY,2014-06-12,102.026
Exchange,USD,JPY,2014-06-15,101.84
Exchange,USD,JPY,2014-06-16,102.15
Exchange,USD,JPY,2014-06-17,101.93
Exchange,USD,JPY,2014-06-18,101.941
Exchange,USD,JPY,2014-06-19,102.077
Exchange,USD,JPY,2014-06-22,101.94
Exchange,USD,JPY,2014-06-23,101.974
Exchange,USD,JPY,2014-06-24,101.875
Exchange,USD,JPY,2014-06-25,101.729
Exchange,USD,JPY,2014-06-26,101.443
Exchange,USD,JPY,2014-06-29,101.333
Exchange,USD,JPY,2014-06-30,101.525
Exchange,USD,JPY,2014-07-01,101.777
Exchange,USD,JPY,2014-07-02,102.194
Exchange,USD,JPY,2014-07-03,102.076
Exchange,USD,JPY,2014-07-06,101.86
Exchange,USD,JPY,2014-07-07,101.569
Exchange,USD,JPY,2014-07-08,101.636
Exchange,USD,JPY,2014-07-09,101.34
Exchange,USD,JPY,2014-07-10,101.324
Exchange,USD,JPY,2014-07-13,101.538
Exchange,USD,JPY,2014-07-14,101.682
Exchange,USD,JPY,2014-07-15,101.68
Exchange,USD,JPY,2014-07-16,101.177
Exchange,USD,JPY,2014-07-17,101.328
Exchange,USD,JPY,2014-07-20,101.396
Exchange,USD,JPY,2014-07-21,101.462
Exchange,USD,JPY,2014-07-22,101.479
Exchange,USD,JPY,2014-07-23,101.814
Exchange,USD,JPY,2014-07-24,101.832
Exchange,USD,JPY,2014-07-27,101.861
Exchange,USD,JPY,2014-07-28,102.119
Exchange,USD,JPY,2014-07-29,102.792
Exchange,USD,JPY,2014-07-30,102.795
Exchange,USD,JPY,2014-07-31,102.61
Exchange,USD,JPY,2014-08-03,102.578
Exchange,USD,JPY,2014-08-04,102.596
Exchange,USD,JPY,2014-08-05,102.097
Exchange,USD,JPY,2014-08-06,102.096
Exchange,USD,JPY,2014-08-07,102.024
Exchange,USD,JPY,2014-08-10,102.194
Exchange,USD,JPY,2014-08-11,102.258
Exchange,USD,JPY,2014-08-12,102.416
Exchange,USD,JPY,2014-08-13,102.452
Exchange,USD,JPY,2014-08-14,102.357
Exchange,USD,JPY,2014-08-17,102.57
Exchange,USD,JPY,2014-08-18,102.914
Exchange,USD,JPY,2014-08-19,103.76
Exchange,USD,JPY,2014-08-20,103.848
Exchange,USD,JPY,2014-08-21,103.946
Exchange,USD,JPY,2014-08-24,104.056
Exchange,USD,JPY,2014-08-25,104.064
Exchange,USD,JPY,2014-08-26,103.88
Exchange,USD,JPY,2014-08-27,103.726
Exchange,USD,JPY,2014-08-28,104.08
Exchange,USD,JPY,2014-08-31,104.35
Exchange,USD,JPY,2014-09-01,105.092
Exchange,USD,JPY,2014-09-02,104.796
Exchange,USD,JPY,2014-09-03,105.261
Exchange,USD,JPY,2014-09-04,105.084
Exchange,USD,JPY,2014-09-07,106.028
Exchange,USD,JPY,2014-09-08,106.204
Exchange,USD,JPY,2014-09-09,106.86
Exchange,USD,JPY,2014-09-10,107.1
Exchange,USD,JPY,2014-09-11,107.352
Exchange,USD,JPY,2014-09-14,107.186
Exchange,USD,JPY,2014-09-15,107.13
Exchange,USD,JPY,2014-09-16,108.371
Exchange,USD,JPY,2014-09-17,108.683
Exchange,USD,JPY,2014-09-18,109.038
Exchange,USD,JPY,2014-09-21,108.837
Exchange,USD,JPY,2014-09-22,108.884
Exchange,USD,JPY,2014-09-23,109.044
Exchange,USD,JPY,2014-09-24,108.752
Exchange,USD,JPY,2014-09-25,109.288
Exchange,USD,JPY,2014-09-28,109.486
Exchange,USD,JPY,2014-09-29,109.652
Exchange,USD,JPY,2014-09-30,108.888
Exchange,USD,JPY,2014-10-01,108.42
Exchange,USD,JPY,2014-10-02,109.764
Exchange,USD,JPY,2014-10-05,108.78
Exchange,USD,JPY,2014-10-06,108.027
Exchange,USD,JPY,2014-10-07,108.077
Exchange,USD,JPY,2014-10-08,107.839
Exchange,USD,JPY,2014-10-09,107.651
Exchange,USD,JPY,2014-10-12,106.841
Exchange,USD,JPY,2014-10-13,107.054
Exchange,USD,JPY,2014-10-14,105.93
Exchange,USD,JPY,2014-10-15,106.322
Exchange,USD,JPY,2014-10-16,106.888
Exchange,USD,JPY,2014-10-19,106.947
Exchange,USD,JPY,2014-10-20,106.998
Exchange,USD,JPY,2014-10-21,107.133
Exchange,USD,JPY,2014-10-22,108.268
Exchange,USD,JPY,2014-10-23,108.16
Exchange,USD,JPY,2014-10-26,107.824
Exchange,USD,JPY,2014-10-27,108.17
Exchange,USD,JPY,2014-10-28,108.889
Exchange,USD,JPY,2014-10-29,109.218
Exchange,USD,JPY,2014-10-30,112.327
Exchange,USD,JPY,2014-11-02,114.052
Exchange,USD,JPY,2014-11-03,113.598
Exchange,USD,JPY,2014-11-04,114.641
Exchange,USD,JPY,2014-11-05,115.208
Exchange,USD,JPY,2014-11-06,114.596
Exchange,USD,JPY,2014-11-09,114.855
Exchange,USD,JPY,2014-11-10,115.773
Exchange,USD,JPY,2014-11-11,115.462
Exchange,USD,JPY,2014-11-12,115.766
Exchange,USD,JPY,2014-11-13,116.275
Exchange,USD,JPY,2014-11-16,116.627
Exchange,USD,JPY,2014-11-17,116.853
Exchange,USD,JPY,2014-11-18,117.967
Exchange,USD,JPY,2014-11-19,118.229
Exchange,USD,JPY,2014-11-20,117.866
Exchange,USD,JPY,2014-11-23,118.275
Exchange,USD,JPY,2014-11-24,117.972
Exchange,USD,JPY,2014-11-25,117.743
Exchange,USD,JPY,2014-11-26,117.716
Exchange,USD,JPY,2014-11-27,118.617
Exchange,USD,JPY,2014-11-30,118.402
Exchange,USD,JPY,2014-12-01,119.216
Exchange,USD,JPY,2014-12-02,119.792
Exchange,USD,JPY,2014-12-03,119.784
Exchange,USD,JPY,2014-12-04,121.472
Exchange,USD,JPY,2014-12-07,120.69
Exchange,USD,JPY,2014-12-08,119.694
Exchange,USD,JPY,2014-12-09,117.821
Exchange,USD,JPY,2014-12-10,118.648
Exchange,USD,JPY,2014-12-11,118.812
Exchange,USD,JPY,2014-12-14,117.81
Exchange,USD,JPY,2014-12-15,116.412
Exchange,USD,JPY,2014-12-16,118.639
Exchange,USD,JPY,2014-12-17,118.841
Exchange,USD,JPY,2014-12-18,119.514
Exchange,USD,JPY,2014-12-21,120.038
Exchange,USD,JPY,2014-12-22,120.69
Exchange,USD,JPY,2014-12-23,120.46
Exchange,USD,JPY,2014-12-25,120.382
Exchange,USD,JPY,2014-12-28,120.673
Exchange,USD,JPY,2014-12-29,119.472
Exchange,USD,JPY,2014-12-30,119.884
Exchange,USD,JPY,2015-01-01,120.494
Exchange,USD,JPY,2015-01-04,119.636
Exchange,USD,JPY,2015-01-05,118.384
Exchange,USD,JPY,2015-01-06,119.253
Exchange,USD,JPY,2015-01-07,119.661
Exchange,USD,JPY,2015-01-08,118.543
Exchange,USD,JPY,2015-01-11,118.348
Exchange,USD,JPY,2015-01-12,117.923
Exchange,USD,JPY,2015-01-13,117.332
Exchange,USD,JPY,2015-01-14,116.163
Exchange,USD,JPY,2015-01-15,117.624
Exchange,USD,JPY,2015-01-18,117.558
Exchange,USD,JPY,2015-01-19,118.814
Exchange,USD,JPY,2015-01-20,117.954
Exchange,USD,JPY,2015-01-21,118.502
Exchange,USD,JPY,2015-01-22,117.8
Exchange,USD,JPY,2015-01-25,118.456
Exchange,USD,JPY,2015-01-26,117.864
Exchange,USD,JPY,2015-01-27,117.536
Exchange,USD,JPY,2015-01-28,118.291
Exchange,USD,JPY,2015-01-29,117.535
Exchange,USD,JPY,2015-02-01,117.598
Exchange,USD,JPY,2015-02-02,117.568
Exchange,USD,JPY,2015-02-03,117.262
Exchange,USD,JPY,2015-02-04,117.53
Exchange,USD,JPY,2015-02-05,119.134
Exchange,USD,JPY,2015-02-08,118.633
Exchange,USD,JPY,2015-02-09,119.423
Exchange,USD,JPY,2015-02-10,120.462
Exchange,USD,JPY,2015-02-11,119.109
Exchange,USD,JPY,2015-02-12,118.799
Exchange,USD,JPY,2015-02-15,118.48
Exchange,USD,JPY,2015-02-16,119.242
Exchange,USD,JPY,2015-02-17,118.786
Exchange,USD,JPY,2015-02-18,118.943
Exchange,USD,JPY,2015-02-19,119.01
Exchange,USD,JPY,2015-02-22,118.813
Exchange,USD,JPY,2015-02-23,118.98
Exchange,USD,JPY,2015-02-24,118.86
Exchange,USD,JPY,2015-02-25,119.418
Exchange,USD,JPY,2015-02-26,119.606
Exchange,USD,JPY,2015-03-01,120.132
Exchange,USD,JPY,2015-03-02,119.738
Exchange,USD,JPY,2015-03-03,119.688
Exchange,USD,JPY,2015-03-04,120.134
Exchange,USD,JPY,2015-03-05,120.827
Exchange,USD,JPY,2015-03-08,121.15
Exchange,USD,JPY,2015-03-09,121.146
Exchange,USD,JPY,2015-03-10,121.453
Exchange,USD,JPY,2015-03-11,121.284
Exchange,USD,JPY,2015-03-12,121.384
Exchange,USD,JPY,2015-03-15,121.34
Exchange,USD,JPY,2015-03-16,121.374
Exchange,USD,JPY,2015-03-17,120.118
Exchange,USD,JPY,2015-03-18,120.772
Exchange,USD,JPY,2015-03-19,120.07
Exchange,USD,JPY,2015-03-22,119.726
Exchange,USD,JPY,2015-03-23,119.753
Exchange,USD,JPY,2015-03-24,119.488
Exchange,USD,JPY,2015-03-25,119.192
Exchange,USD,JPY,2015-03-26,119.126
Exchange,USD,JPY,2015-03-29,120.072
Exchange,USD,JPY,2015-03-30,120.142
Exchange,USD,JPY,2015-03-31,119.751
Exchange,USD,JPY,2015-04-01,119.724
Exchange,USD,JPY,2015-04-02,118.992
Exchange,USD,JPY,2015-04-05,119.536
Exchange,USD,JPY,2015-04-06,120.266
Exchange,USD,JPY,2015-04-07,120.132
Exchange,USD,JPY,2015-04-08,120.578
Exchange,USD,JPY,2015-04-09,120.198
Exchange,USD,JPY,2015-04-12,120.13
Exchange,USD,JPY,2015-04-13,119.397
Exchange,USD,JPY,2015-04-14,119.136
Exchange,USD,JPY,2015-04-15,119.003
Exchange,USD,JPY,2015-04-16,118.919
Exchange,USD,JPY,2015-04-19,119.188
Exchange,USD,JPY,2015-04-20,119.67
Exchange,USD,JPY,2015-04-21,119.91
Exchange,USD,JPY,2015-04-22,119.584
Exchange,USD,JPY,2015-04-23,118.966
Exchange,USD,JPY,2015-04-26,119.04
Exchange,USD,JPY,2015-04-27,118.876
Exchange,USD,JPY,2015-04-28,119.018
Exchange,USD,JPY,2015-04-29,119.376
Exchange,USD,JPY,2015-04-30,120.21
Exchange,USD,JPY,2015-05-03,120.122
Exchange,USD,JPY,2015-05-04,119.862
Exchange,USD,JPY,2015-05-05,119.462
Exchange,USD,JPY,2015-05-06,119.742
Exchange,USD,JPY,2015-05-07,119.794
Exchange,USD,JPY,2015-05-10,120.088
Exchange,USD,JPY,2015-05-11,119.869
Exchange,USD,JPY,2015-05-12,119.15
Exchange,USD,JPY,2015-05-13,119.17
Exchange,USD,JPY,2015-05-14,119.349
Exchange,USD,JPY,2015-05-17,119.984
Exchange,USD,JPY,2015-05-18,120.687
Exchange,USD,JPY,2015-05-19,121.364
Exchange,USD,JPY,2015-05-20,121.026
Exchange,USD,JPY,2015-05-21,121.534
Exchange,USD,JPY,2015-05-24,121.56
Exchange,USD,JPY,2015-05-25,123.121
Exchange,USD,JPY,2015-05-26,123.666
Exchange,USD,JPY,2015-05-27,123.954
Exchange,USD,JPY,2015-05-28,124.146
Exchange,USD,JPY,2015-05-31,124.786
Exchange,USD,JPY,2015-06-01,124.114
Exchange,USD,JPY,2015-06-02,124.228
Exchange,USD,JPY,2015-06-03,124.368
Exchange,USD,JPY,2015-06-04,125.599
Exchange,USD,JPY,2015-06-07,124.492
Exchange,USD,JPY,2015-06-08,124.348
Exchange,USD,JPY,2015-06-09,122.674
Exchange,USD,JPY,2015-06-10,123.422
Exchange,USD,JPY,2015-06-11,123.407
Exchange,USD,JPY,2015-06-14,123.394
Exchange,USD,JPY,2015-06-15,123.355
Exchange,USD,JPY,2015-06-16,123.442
Exchange,USD,JPY,2015-06-17,122.954
Exchange,USD,JPY,2015-06-18,122.709
Exchange,USD,JPY,2015-06-21,123.375
Exchange,USD,JPY,2015-06-22,123.94
Exchange,USD,JPY,2015-06-23,123.849
Exchange,USD,JPY,2015-06-24,123.62
Exchange,USD,JPY,2015-06-25,123.846
Exchange,USD,JPY,2015-06-28,122.548
Exchange,USD,JPY,2015-06-29,122.499
Exchange,USD,JPY,2015-06-30,123.171
Exchange,USD,JPY,2015-07-01,123.062
Exchange,USD,JPY,2015-07-02,122.771
Exchange,USD,JPY,2015-07-05,122.573
Exchange,USD,JPY,2015-07-06,122.542
Exchange,USD,JPY,2015-07-07,120.7
Exchange,USD,JPY,2015-07-08,121.338
Exchange,USD,JPY,2015-07-09,122.798
Exchange,USD,JPY,2015-07-12,123.43
Exchange,USD,JPY,2015-07-13,123.385
Exchange,USD,JPY,2015-07-14,123.768
Exchange,USD,JPY,2015-07-15,124.146
Exchange,USD,JPY,2015-07-16,124.064
Exchange,USD,JPY,2015-07-19,124.282
Exchange,USD,JPY,2015-07-20,123.89
Exchange,USD,JPY,2015-07-21,123.974
Exchange,USD,JPY,2015-07-22,123.909
Exchange,USD,JPY,2015-07-23,123.8
Exchange,USD,JPY,2015-07-26,123.246
Exchange,USD,JPY,2015-07-27,123.555
Exchange,USD,JPY,2015-07-28,123.941
Exchange,USD,JPY,2015-07-29,124.145
Exchange,USD,JPY,2015-07-30,123.859
Exchange,USD,JPY,2015-08-02,124.032
Exchange,USD,JPY,2015-08-03,124.38
Exchange,USD,JPY,2015-08-04,124.868
Exchange,USD,JPY,2015-08-05,124.74
Exchange,USD,JPY,2015-08-06,124.222
Exchange,USD,JPY,2015-08-09,124.627
Exchange,USD,JPY,2015-08-10,125.124
Exchange,USD,JPY,2015-08-11,124.21
Exchange,USD,JPY,2015-08-12,124.432
Exchange,USD,JPY,2015-08-13,124.333
Exchange,USD,JPY,2015-08-16,124.388
Exchange,USD,JPY,2015-08-17,124.41
Exchange,USD,JPY,2015-08-18,123.801
Exchange,USD,JPY,2015-08-19,123.404
Exchange,USD,JPY,2015-08-20,122.031
Exchange,USD,JPY,2015-08-23,118.429
Exchange,USD,JPY,2015-08-24,118.866
Exchange,USD,JPY,2015-08-25,119.902
Exchange,USD,JPY,2015-08-26,121.032
Exchange,USD,JPY,2015-08-27,121.73
Exchange,USD,JPY,2015-08-28,121.715
Exchange,USD,JPY,2015-08-30,121.224
Exchange,USD,JPY,2015-08-31,119.38
Exchange,USD,JPY,2015-09-01,120.331
Exchange,USD,JPY,2015-09-02,120.059
Exchange,USD,JPY,2015-09-03,119.018
Exchange,USD,JPY,2015-09-06,119.278
Exchange,USD,JPY,2015-09-07,119.815
Exchange,USD,JPY,2015-09-08,120.507
Exchange,USD,JPY,2015-09-09,120.63
Exchange,USD,JPY,2015-09-10,120.59
Exchange,USD,JPY,2015-09-13,120.235
Exchange,USD,JPY,2015-09-14,120.422
Exchange,USD,JPY,2015-09-15,120.567
Exchange,USD,JPY,2015-09-16,120.005
Exchange,USD,JPY,2015-09-17,119.986
Exchange,USD,JPY,2015-09-20,120.56
Exchange,USD,JPY,2015-09-21,120.162
Exchange,USD,JPY,2015-09-22,120.274
Exchange,USD,JPY,2015-09-23,120.06
Exchange,USD,JPY,2015-09-24,120.6
Exchange,USD,JPY,2015-09-27,119.924
Exchange,USD,JPY,2015-09-28,119.739
Exchange,USD,JPY,2015-09-29,119.878
Exchange,USD,JPY,2015-09-30,119.924
Exchange,USD,JPY,2015-10-01,119.904
Exchange,USD,JPY,2015-10-04,120.461
Exchange,USD,JPY,2015-10-05,120.233
Exchange,USD,JPY,2015-10-06,120.012
Exchange,USD,JPY,2015-10-07,119.934
Exchange,USD,JPY,2015-10-08,120.223
Exchange,USD,JPY,2015-10-11,120.04
Exchange,USD,JPY,2015-10-12,119.742
Exchange,USD,JPY,2015-10-13,118.831
Exchange,USD,JPY,2015-10-14,118.898
Exchange,USD,JPY,2015-10-15,119.45
Exchange,USD,JPY,2015-10-18,119.5
Exchange,USD,JPY,2015-10-19,119.844
Exchange,USD,JPY,2015-10-20,119.932
Exchange,USD,JPY,2015-10-21,120.692
Exchange,USD,JPY,2015-10-22,121.467
Exchange,USD,JPY,2015-10-25,121.096
Exchange,USD,JPY,2015-10-26,120.456
Exchange,USD,JPY,2015-10-27,121.09
Exchange,USD,JPY,2015-10-28,121.12
Exchange,USD,JPY,2015-10-29,120.612
Exchange,USD,JPY,2015-11-01,120.755
Exchange,USD,JPY,2015-11-02,121.074
Exchange,USD,JPY,2015-11-03,121.55
Exchange,USD,JPY,2015-11-04,121.75
Exchange,USD,JPY,2015-11-05,123.158
Exchange,USD,JPY,2015-11-08,123.174
Exchange,USD,JPY,2015-11-09,123.166
Exchange,USD,JPY,2015-11-10,122.858
Exchange,USD,JPY,2015-11-11,122.616
Exchange,USD,JPY,2015-11-12,122.606
Exchange,USD,JPY,2015-11-15,123.175
Exchange,USD,JPY,2015-11-16,123.442
Exchange,USD,JPY,2015-11-17,123.64
Exchange,USD,JPY,2015-11-18,122.865
Exchange,USD,JPY,2015-11-19,122.793
Exchange,USD,JPY,2015-11-22,122.84
Exchange,USD,JPY,2015-11-23,122.536
Exchange,USD,JPY,2015-11-24,122.708
Exchange,USD,JPY,2015-11-25,122.588
Exchange,USD,JPY,2015-11-26,122.778
Exchange,USD,JPY,2015-11-29,123.115
Exchange,USD,JPY,2015-11-30,122.88
Exchange,USD,JPY,2015-12-01,123.246
Exchange,USD,JPY,2015-12-02,122.609
Exchange,USD,JPY,2015-12-03,123.118
Exchange,USD,JPY,2015-12-06,123.37
Exchange,USD,JPY,2015-12-07,122.931
Exchange,USD,JPY,2015-12-08,121.44
Exchange,USD,JPY,2015-12-09,121.566
Exchange,USD,JPY,2015-12-10,120.982
Exchange,USD,JPY,2015-12-13,121.038
Exchange,USD,JPY,2015-12-14,121.676
Exchange,USD,JPY,2015-12-15,122.208
Exchange,USD,JPY,2015-12-16,122.56
Exchange,USD,JPY,2015-12-17,121.163
Exchange,USD,JPY,2015-12-20,121.184
Exchange,USD,JPY,2015-12-21,121.07
Exchange,USD,JPY,2015-12-22,120.918
Exchange,USD,JPY,2015-12-23,120.283
Exchange,USD,JPY,2015-12-27,120.393
Exchange,USD,JPY,2015-12-28,120.46
Exchange,USD,JPY,2015-12-29,120.534
Exchange,USD,JPY,2015-12-30,120.209
Exchange,USD,JPY,2016-01-03,119.445
Exchange,USD,JPY,2016-01-04,119.063
Exchange,USD,JPY,2016-01-05,118.475
Exchange,USD,JPY,2016-01-06,117.67
Exchange,USD,JPY,2016-01-07,117.238
Exchange,USD,JPY,2016-01-10,117.761
Exchange,USD,JPY,2016-01-11,117.643
Exchange,USD,JPY,2016-01-12,117.666
Exchange,USD,JPY,2016-01-13,118.065
Exchange,USD,JPY,2016-01-14,117.013
Exchange,USD,JPY,2016-01-17,117.344
Exchange,USD,JPY,2016-01-18,117.634
Exchange,USD,JPY,2016-01-19,116.947
Exchange,USD,JPY,2016-01-20,117.696
Exchange,USD,JPY,2016-01-21,118.775
Exchange,USD,JPY,2016-01-24,118.296
Exchange,USD,JPY,2016-01-25,118.423
Exchange,USD,JPY,2016-01-26,118.68
Exchange,USD,JPY,2016-01-27,118.818
Exchange,USD,JPY,2016-01-28,121.134
Exchange,USD,JPY,2016-01-31,120.992
Exchange,USD,JPY,2016-02-01,119.962
Exchange,USD,JPY,2016-02-02,117.881
Exchange,USD,JPY,2016-02-03,116.777
Exchange,USD,JPY,2016-02-04,116.867
Exchange,USD,JPY,2016-02-07,115.847
Exchange,USD,JPY,2016-02-08,115.124
Exchange,USD,JPY,2016-02-09,113.342
Exchange,USD,JPY,2016-02-10,112.43
Exchange,USD,JPY,2016-02-11,113.225
Exchange,USD,JPY,2016-02-14,114.598
Exchange,USD,JPY,2016-02-15,114.084
Exchange,USD,JPY,2016-02-16,114.09
Exchange,USD,JPY,2016-02-17,113.253
Exchange,USD,JPY,2016-02-18,112.576
Exchange,USD,JPY,2016-02-21,112.922
Exchange,USD,JPY,2016-02-22,112.106
Exchange,USD,JPY,2016-02-23,112.174
Exchange,USD,JPY,2016-02-24,112.988
Exchange,USD,JPY,2016-02-25,113.983
Exchange,USD,JPY,2016-02-28,112.7
Exchange,USD,JPY,2016-02-29,114.003
Exchange,USD,JPY,2016-03-01,113.47
Exchange,USD,JPY,2016-03-02,113.694
Exchange,USD,JPY,2016-03-03,113.773
Exchange,USD,JPY,2016-03-06,113.456
Exchange,USD,JPY,2016-03-07,112.628
Exchange,USD,JPY,2016-03-08,113.34
Exchange,USD,JPY,2016-03-09,113.214
Exchange,USD,JPY,2016-03-10,113.842
Exchange,USD,JPY,2016-03-13,113.818
Exchange,USD,JPY,2016-03-14,113.176
Exchange,USD,JPY,2016-03-15,112.568
Exchange,USD,JPY,2016-03-16,111.4
Exchange,USD,JPY,2016-03-17,111.554
Exchange,USD,JPY,2016-03-20,111.95
Exchange,USD,JPY,2016-03-21,112.362
Exchange,USD,JPY,2016-03-22,112.381
Exchange,USD,JPY,2016-03-23,112.896
Exchange,USD,JPY,2016-03-24,113.092
Exchange,USD,JPY,2016-03-27,113.444
Exchange,USD,JPY,2016-03-28,112.73
Exchange,USD,JPY,2016-03-29,112.44
Exchange,USD,JPY,2016-03-30,112.578
Exchange,USD,JPY,2016-03-31,111.727
Exchange,USD,JPY,2016-04-03,111.33
Exchange,USD,JPY,2016-04-04,110.352
Exchange,USD,JPY,2016-04-05,109.787
Exchange,USD,JPY,2016-04-06,108.208
Exchange,USD,JPY,2016-04-07,108.078
Exchange,USD,JPY,2016-04-10,107.95
Exchange,USD,JPY,2016-04-11,108.542
Exchange,USD,JPY,2016-04-12,109.34
Exchange,USD,JPY,2016-04-13,109.392
Exchange,USD,JPY,2016-04-14,108.748
Exchange,USD,JPY,2016-04-17,108.825
Exchange,USD,JPY,2016-04-18,109.22
Exchange,USD,JPY,2016-04-19,109.846
Exchange,USD,JPY,2016-04-20,109.463
Exchange,USD,JPY,2016-04-21,111.779
Exchange,USD,JPY,2016-04-24,111.198
Exchange,USD,JPY,2016-04-25,111.308
Exchange,USD,JPY,2016-04-26,111.455
Exchange,USD,JPY,2016-04-27,108.101
Exchange,USD,JPY,2016-04-28,106.34
Exchange,USD,JPY,2016-05-01,106.411
Exchange,USD,JPY,2016-05-02,106.603
Exchange,USD,JPY,2016-05-03,107.011
Exchange,USD,JPY,2016-05-04,107.258
Exchange,USD,JPY,2016-05-05,107.122
Exchange,USD,JPY,2016-05-08,108.328
Exchange,USD,JPY,2016-05-09,109.266
Exchange,USD,JPY,2016-05-10,108.429
Exchange,USD,JPY,2016-05-11,109.014
Exchange,USD,JPY,2016-05-12,108.645
Exchange,USD,JPY,2016-05-15,109.026
Exchange,USD,JPY,2016-05-16,109.142
Exchange,USD,JPY,2016-05-17,110.196
Exchange,USD,JPY,2016-05-18,109.958
Exchange,USD,JPY,2016-05-19,110.115
Exchange,USD,JPY,2016-05-22,109.233
Exchange,USD,JPY,2016-05-23,109.991
Exchange,USD,JPY,2016-05-24,110.206
Exchange,USD,JPY,2016-05-25,109.768
Exchange,USD,JPY,2016-05-26,110.283
Exchange,USD,JPY,2016-05-29,111.114
Exchange,USD,JPY,2016-05-30,110.734
Exchange,USD,JPY,2016-05-31,109.538
Exchange,USD,JPY,2016-06-01,108.875
Exchange,USD,JPY,2016-06-02,106.526
Exchange,USD,JPY,2016-06-05,107.551
Exchange,USD,JPY,2016-06-06,107.377
Exchange,USD,JPY,2016-06-07,106.989
Exchange,USD,JPY,2016-06-08,107.114
Exchange,USD,JPY,2016-06-09,106.957
Exchange,USD,JPY,2016-06-12,106.255
Exchange,USD,JPY,2016-06-13,106.113
Exchange,USD,JPY,2016-06-14,106.004
Exchange,USD,JPY,2016-06-15,104.255
Exchange,USD,JPY,2016-06-16,104.131
Exchange,USD,JPY,2016-06-19,103.938
Exchange,USD,JPY,2016-06-20,104.762
Exchange,USD,JPY,2016-06-21,104.418
Exchange,USD,JPY,2016-06-22,106.172
Exchange,USD,JPY,2016-06-23,102.2
Exchange,USD,JPY,2016-06-26,102.003
Exchange,USD,JPY,2016-06-27,102.754
Exchange,USD,JPY,2016-06-28,102.819
Exchange,USD,JPY,2016-06-29,103.19
Exchange,USD,JPY,2016-06-30,102.521
Exchange,USD,JPY,2016-07-03,102.551
Exchange,USD,JPY,2016-07-04,101.736
Exchange,USD,JPY,2016-07-05,101.312
Exchange,USD,JPY,2016-07-06,100.776
Exchange,USD,JPY,2016-07-07,100.561
Exchange,USD,JPY,2016-07-10,102.806
Exchange,USD,JPY,2016-07-11,104.689
Exchange,USD,JPY,2016-07-12,104.482
Exchange,USD,JPY,2016-07-13,105.347
Exchange,USD,JPY,2016-07-14,104.858
Exchange,USD,JPY,2016-07-17,106.158
Exchange,USD,JPY,2016-07-18,106.125
Exchange,USD,JPY,2016-07-19,106.876
Exchange,USD,JPY,2016-07-20,105.812
Exchange,USD,JPY,2016-07-21,106.115
Exchange,USD,JPY,2016-07-24,105.81
Exchange,USD,JPY,2016-07-25,104.63
Exchange,USD,JPY,2016-07-26,105.392
Exchange,USD,JPY,2016-07-27,105.262
Exchange,USD,JPY,2016-07-28,102.068
Exchange,USD,JPY,2016-07-31,102.393
Exchange,USD,JPY,2016-08-01,100.89
Exchange,USD,JPY,2016-08-02,101.24
Exchange,USD,JPY,2016-08-03,101.223
Exchange,USD,JPY,2016-08-04,101.82
Exchange,USD,JPY,2016-08-07,102.451
Exchange,USD,JPY,2016-08-08,101.882
Exchange,USD,JPY,2016-08-09,101.284
Exchange,USD,JPY,2016-08-10,101.964
Exchange,USD,JPY,2016-08-11,101.303
Exchange,USD,JPY,2016-08-14,101.253
Exchange,USD,JPY,2016-08-15,100.308
Exchange,USD,JPY,2016-08-16,100.269
Exchange,USD,JPY,2016-08-17,99.882
Exchange,USD,JPY,2016-08-18,100.22
Exchange,USD,JPY,2016-08-21,100.324
Exchange,USD,JPY,2016-08-22,100.243
Exchange,USD,JPY,2016-08-23,100.45
Exchange,USD,JPY,2016-08-24,100.532
Exchange,USD,JPY,2016-08-25,101.826
Exchange,USD,JPY,2016-08-28,101.919
Exchange,USD,JPY,2016-08-29,102.965
Exchange,USD,JPY,2016-08-30,103.422
Exchange,USD,JPY,2016-08-31,103.231
Exchange,USD,JPY,2016-09-01,103.942
Exchange,USD,JPY,2016-09-04,103.435
Exchange,USD,JPY,2016-09-05,102.02
Exchange,USD,JPY,2016-09-06,101.742
Exchange,USD,JPY,2016-09-07,102.486
Exchange,USD,JPY,2016-09-08,102.695
Exchange,USD,JPY,2016-09-11,101.842
Exchange,USD,JPY,2016-09-12,102.553
Exchange,USD,JPY,2016-09-13,102.428
Exchange,USD,JPY,2016-09-14,102.088
Exchange,USD,JPY,2016-09-15,102.258
Exchange,USD,JPY,2016-09-18,101.92
Exchange,USD,JPY,2016-09-19,101.716
Exchange,USD,JPY,2016-09-20,100.325
Exchange,USD,JPY,2016-09-21,100.764
Exchange,USD,JPY,2016-09-22,101.0
Exchange,USD,JPY,2016-09-25,100.336
Exchange,USD,JPY,2016-09-26,100.43
Exchange,USD,JPY,2016-09-27,100.69
